"","gasDayStart","gasInStorage","full","trend","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"245","2022-01-13",536.8254,48.32,-0.71,249.13,8108.6,1110.9449,11269.65,19561.54,"2022","01-13"
"246","2022-01-12",557.3188,50.17,-0.76,194.24,8644.6,1110.9449,11269.23,19562.65,"2022","01-12"
"247","2022-01-11",552.7912,49.76,-0.73,227.92,8294.7,1110.9449,11268.79,19563.8,"2022","01-11"
"248","2022-01-10",560.8372,50.49,-0.69,180.26,7850.1,1110.8941,11268.31,19560.87,"2022","01-10"
"249","2022-01-09",568.9187,51.22,-0.43,372.73,5139.7,1110.7599,11264.64,19555.27,"2022","01-09"
"250","2022-01-08",573.6877,51.65,-0.43,386.57,5135.3,1110.7599,11264.22,19556.37,"2022","01-08"
"251","2022-01-07",578.4525,52.08,-0.52,334.34,6109,1110.7599,11263.83,19557.4,"2022","01-07"
"252","2022-01-06",584.2132,52.6,-0.48,398.5,5712.3,1110.7599,11263.49,19558.28,"2022","01-06"
"253","2022-01-05",588.5382,52.99,-0.39,565.01,4843.6,1110.7599,11263.09,19559.34,"2022","01-05"
"254","2022-01-04",592.7334,53.36,-0.25,1131.49,3961.6,1110.7599,11262.91,19559.83,"2022","01-04"
"255","2022-01-03",595.5332,53.61,-0.15,1572.83,3188.2,1110.7599,11263.08,19559.39,"2022","01-03"
"256","2022-01-02",597.0875,53.76,-0.01,2303.97,2377,1110.7433,11263.03,19557.61,"2022","01-02"
"257","2022-01-01",597.1406,53.76,0.18,3913.47,1898.4,1110.7209,11263.26,19556.25,"2022","01-01"
